timestamp,lux,temperature,humidity
2025-06-18T21:51:15.659046,19.401215999999998,25.8,40.0
2025-06-18T21:51:48.230715,19.401215999999998,25.8,39.0
2025-06-18T21:53:02.223461,19.564415999999998,25.8,39.0
2025-06-18T21:53:37.083135,19.401215999999998,25.9,40.0
2025-06-18T21:54:07.414015,19.564415999999998,25.9,40.0
2025-06-18T21:54:37.740987,19.401215999999998,25.8,39.0
2025-06-18T21:55:10.327323,19.564415999999998,25.9,39.0
2025-06-18T21:55:42.911499,19.564415999999998,25.9,39.0
2025-06-18T21:56:17.836384,19.401215999999998,25.9,40.0
2025-06-18T21:56:50.418143,19.401215999999998,25.9,39.0
2025-06-18T21:57:22.995814,19.179264,25.9,39.0
2025-06-18T21:57:53.324651,19.401215999999998,25.9,40.0
2025-06-18T21:58:23.650620,19.401215999999998,25.8,39.0
2025-06-18T21:58:56.255836,19.401215999999998,25.8,39.0
2025-06-18T21:59:28.832278,19.238016,25.9,40.0
2025-06-18T22:00:01.413904,19.074816,25.9,39.0
2025-06-18T22:00:31.735640,16.333056,25.9,40.0
2025-06-18T22:01:06.569795,16.496256000000002,25.9,40.0
2025-06-18T22:01:36.894791,16.822656000000002,25.9,40.0
2025-06-18T22:02:07.214259,16.822656000000002,25.9,39.0
2025-06-18T22:02:37.538717,16.822656000000002,25.9,39.0
2025-06-18T22:03:10.127318,16.822656000000002,25.8,39.0
2025-06-18T22:03:42.743528,16.659456000000002,25.8,39.0
2025-06-18T22:04:13.080002,16.659456000000002,25.9,40.0
2025-06-18T22:04:43.454496,16.822656000000002,25.8,39.0
2025-06-18T22:05:13.792751,16.822656000000002,25.8,39.0
2025-06-18T22:05:46.379229,16.822656000000002,25.8,40.0
2025-06-18T22:06:21.250126,16.659456000000002,25.9,40.0
2025-06-18T22:06:51.623402,16.659456000000002,25.8,40.0
2025-06-18T22:07:24.215375,16.822656000000002,25.8,40.0
2025-06-18T22:07:54.549746,16.169856,25.8,40.0
2025-06-18T22:08:24.865235,16.333056,25.8,39.0
2025-06-18T22:08:57.448776,16.169856,25.8,39.0
2025-06-18T22:09:27.803901,16.333056,25.8,40.0
2025-06-18T22:09:58.124410,16.333056,25.8,39.0
2025-06-18T22:10:28.442110,16.169856,25.8,39.0
2025-06-18T22:10:58.766603,16.169856,25.8,39.0
2025-06-18T22:11:29.083622,16.169856,25.8,39.0
2025-06-18T22:11:59.414782,16.333056,25.7,39.0
2025-06-18T22:12:29.745680,16.333056,25.7,39.0
2025-06-18T22:13:00.066742,16.333056,25.7,39.0
2025-06-18T22:13:30.394770,16.333056,25.7,39.0
2025-06-18T22:14:00.721934,16.169856,25.7,39.0
2025-06-18T22:14:31.053038,16.333056,25.7,39.0
2025-06-18T22:15:03.641685,16.333056,25.7,39.0
2025-06-18T22:15:33.960764,0.16319999999999998,25.6,40.0
2025-06-18T22:16:04.283446,0.16319999999999998,25.6,39.0
2025-06-18T22:16:34.612696,0.16319999999999998,25.6,39.0
2025-06-18T22:17:04.940910,0.16319999999999998,25.6,39.0
2025-06-18T22:17:37.526075,0.16319999999999998,25.6,39.0
2025-06-18T22:18:07.847963,0.16319999999999998,25.7,40.0
2025-06-18T22:18:38.179808,0.16319999999999998,25.7,39.0
2025-06-18T22:19:08.514266,0.16319999999999998,25.7,39.0
2025-06-18T22:19:41.107002,0.16319999999999998,25.8,39.0
2025-06-18T22:20:11.436762,0.16319999999999998,25.8,40.0
2025-06-18T22:20:41.765531,0.16319999999999998,25.8,39.0
2025-06-18T22:21:12.095178,0.16319999999999998,25.8,39.0
2025-06-18T22:21:42.416778,0.16319999999999998,25.8,38.0
2025-06-18T22:22:12.743223,0.16319999999999998,25.8,39.0
2025-06-18T22:22:43.077084,0.16319999999999998,25.8,38.0
2025-06-18T22:23:13.411725,0.16319999999999998,25.8,38.0
2025-06-18T22:23:43.733126,0.16319999999999998,25.8,38.0
2025-06-18T22:24:14.051586,0.16319999999999998,25.8,38.0
2025-06-18T22:24:44.375759,0.16319999999999998,25.8,38.0
2025-06-18T22:25:14.699925,0.16319999999999998,25.8,38.0
2025-06-18T22:25:45.025828,0.16319999999999998,25.8,38.0
2025-06-18T22:26:15.349638,0.16319999999999998,25.7,38.0
2025-06-18T22:26:45.676190,0.16319999999999998,25.8,38.0
2025-06-18T22:27:15.999717,0.16319999999999998,25.8,38.0
2025-06-18T22:27:46.314777,0.16319999999999998,25.8,38.0
2025-06-18T22:28:18.898672,0.16319999999999998,25.8,38.0
2025-06-18T22:28:49.216062,0.16319999999999998,25.8,39.0
2025-06-18T22:29:19.539214,0.16319999999999998,25.8,38.0
2025-06-18T22:29:49.862156,0.16319999999999998,25.7,38.0
2025-06-18T22:30:22.447257,0.16319999999999998,25.8,38.0
2025-06-18T22:30:52.772280,0.16319999999999998,25.8,39.0
2025-06-18T22:31:23.094869,0.16319999999999998,25.7,38.0
2025-06-18T22:31:53.418778,0.16319999999999998,25.7,38.0
2025-06-18T22:32:25.994770,0.16319999999999998,25.7,39.0
2025-06-18T22:32:56.325627,0.16319999999999998,25.7,39.0
2025-06-18T22:33:26.656718,0.16319999999999998,25.7,39.0
2025-06-18T22:33:56.975507,0.16319999999999998,25.7,39.0
2025-06-18T22:34:27.299674,0.16319999999999998,25.7,38.0
2025-06-18T22:34:57.621430,0.16319999999999998,25.7,39.0
2025-06-18T22:35:27.945378,0.16319999999999998,25.7,39.0
2025-06-18T22:35:58.271677,0.16319999999999998,25.7,39.0
2025-06-18T22:36:28.601266,0.16319999999999998,25.6,39.0
2025-06-18T22:36:58.929275,0.16319999999999998,25.6,38.0
2025-06-18T22:37:29.253069,0.16319999999999998,25.6,39.0
2025-06-18T22:37:59.567744,0.16319999999999998,25.5,38.0
2025-06-18T22:38:29.894002,0.16319999999999998,25.4,39.0
2025-06-18T22:39:00.213794,0.16319999999999998,25.4,39.0
2025-06-18T22:39:30.548907,0.16319999999999998,25.4,39.0
2025-06-18T22:40:00.874380,0.16319999999999998,25.3,39.0
2025-06-18T22:40:31.209659,0.16319999999999998,25.3,38.0
2025-06-18T22:41:01.534799,0.16319999999999998,25.3,38.0
2025-06-18T22:41:31.870161,0.16319999999999998,25.3,38.0
2025-06-18T22:42:04.446245,0.16319999999999998,25.2,38.0
2025-06-18T22:42:34.776465,0.16319999999999998,25.2,39.0
2025-06-18T22:43:05.101653,0.16319999999999998,25.2,38.0
2025-06-18T22:43:35.422188,0.16319999999999998,25.2,38.0
2025-06-18T22:44:05.740351,0.16319999999999998,25.2,38.0
2025-06-18T22:44:36.065450,0.16319999999999998,25.2,38.0
2025-06-18T22:45:06.399128,0.16319999999999998,25.1,38.0
2025-06-18T22:45:36.721764,0.16319999999999998,25.1,38.0
2025-06-18T22:46:07.042808,0.16319999999999998,25.1,38.0
2025-06-18T22:46:39.621252,0.16319999999999998,25.1,38.0
2025-06-18T22:47:09.950386,0.16319999999999998,25.1,39.0
2025-06-18T22:47:42.527704,0.16319999999999998,25.1,38.0
2025-06-18T22:48:12.856867,0.16319999999999998,25.1,39.0
2025-06-18T22:48:45.449431,0.16319999999999998,25.1,39.0
2025-06-18T22:49:15.777667,0.16319999999999998,25.1,39.0
2025-06-18T22:49:48.359826,0.16319999999999998,25.0,38.0
2025-06-18T22:50:18.691155,0.16319999999999998,25.0,40.0
2025-06-18T22:50:49.012299,0.16319999999999998,25.0,38.0
2025-06-18T22:51:19.336043,0.16319999999999998,25.0,38.0
2025-06-18T22:51:51.933909,0.16319999999999998,24.9,38.0
2025-06-18T22:52:22.262574,0.16319999999999998,25.0,40.0
2025-06-18T22:52:52.597636,0.16319999999999998,25.0,38.0
2025-06-18T22:53:22.926717,0.16319999999999998,24.9,38.0
2025-06-18T22:53:53.257912,0.16319999999999998,24.9,38.0
2025-06-18T22:54:23.581281,0.16319999999999998,24.9,38.0
2025-06-18T22:54:53.901939,0.16319999999999998,24.9,38.0
2025-06-18T22:55:24.233497,0.16319999999999998,24.9,38.0
2025-06-18T22:55:54.558493,0.16319999999999998,24.9,38.0
2025-06-18T22:56:27.145046,0.16319999999999998,24.9,38.0
2025-06-18T22:56:57.477630,0.16319999999999998,24.9,40.0
2025-06-18T22:57:30.075073,0.16319999999999998,24.9,38.0
2025-06-18T22:58:00.536659,0.16319999999999998,24.9,40.0
2025-06-18T22:58:30.855501,0.16319999999999998,24.9,38.0
2025-06-18T22:59:01.187090,0.16319999999999998,24.8,38.0
2025-06-18T22:59:38.294684,0.16319999999999998,24.9,40.0
2025-06-18T23:00:08.634925,0.16319999999999998,24.9,39.0
2025-06-18T23:00:38.963722,0.16319999999999998,24.9,38.0
2025-06-18T23:01:09.286759,0.16319999999999998,24.9,38.0
2025-06-18T23:01:39.619771,0.16319999999999998,24.8,38.0
2025-06-18T23:02:09.938650,0.16319999999999998,24.8,38.0
2025-06-18T23:02:40.257690,0.16319999999999998,24.8,38.0
2025-06-18T23:03:10.582040,0.16319999999999998,24.8,38.0
2025-06-18T23:03:43.163470,0.16319999999999998,24.8,38.0
2025-06-18T23:04:13.488982,0.16319999999999998,24.8,40.0
2025-06-18T23:04:43.812535,0.16319999999999998,24.8,38.0
2025-06-18T23:05:14.136832,0.16319999999999998,24.8,38.0
2025-06-18T23:05:44.462118,0.16319999999999998,24.7,38.0
2025-06-18T23:06:14.792863,0.16319999999999998,24.8,39.0
2025-06-18T23:06:45.105527,0.16319999999999998,24.8,39.0
2025-06-18T23:07:15.435936,0.16319999999999998,24.7,38.0
2025-06-18T23:07:45.752614,0.16319999999999998,24.7,39.0
2025-06-18T23:08:18.343709,0.16319999999999998,24.7,38.0
2025-06-18T23:08:48.659983,0.16319999999999998,24.7,40.0
2025-06-18T23:09:18.976747,0.16319999999999998,24.7,39.0
2025-06-18T23:09:49.305479,0.16319999999999998,24.7,39.0
2025-06-18T23:10:19.619595,0.16319999999999998,24.7,38.0
2025-06-18T23:10:49.942485,0.16319999999999998,24.7,39.0
2025-06-18T23:11:20.259844,0.16319999999999998,24.7,39.0
2025-06-18T23:11:50.584324,0.16319999999999998,24.7,39.0
2025-06-18T23:12:20.905419,0.16319999999999998,24.7,39.0
2025-06-18T23:12:51.240046,0.16319999999999998,24.7,39.0
2025-06-18T23:13:21.562635,0.16319999999999998,24.7,39.0
2025-06-18T23:13:51.885871,0.16319999999999998,24.7,39.0
2025-06-18T23:14:24.461142,0.16319999999999998,24.8,39.0
2025-06-18T23:14:54.781788,0.16319999999999998,24.8,40.0
2025-06-18T23:15:27.356192,0.16319999999999998,24.8,39.0
2025-06-18T23:15:59.937023,0.16319999999999998,24.8,39.0
2025-06-18T23:16:30.254439,0.16319999999999998,24.9,40.0
2025-06-18T23:17:00.583198,0.0,24.9,39.0
2025-06-18T23:17:33.170868,0.16319999999999998,24.9,39.0
2025-06-18T23:18:03.501268,0.16319999999999998,24.9,40.0
2025-06-18T23:18:33.824867,0.16319999999999998,24.9,39.0
2025-06-18T23:19:04.145477,0.16319999999999998,24.9,39.0
2025-06-18T23:19:34.469836,0.16319999999999998,24.9,39.0
2025-06-18T23:20:04.796331,0.16319999999999998,24.9,39.0
2025-06-18T23:20:35.125420,0.16319999999999998,24.9,39.0
2025-06-18T23:21:05.447593,0.16319999999999998,24.9,39.0
2025-06-18T23:21:35.778667,0.16319999999999998,25.0,39.0
2025-06-18T23:22:06.093342,0.16319999999999998,25.0,39.0
2025-06-18T23:22:36.422606,0.16319999999999998,25.0,39.0
2025-06-18T23:23:06.747096,0.16319999999999998,25.0,39.0
2025-06-18T23:23:37.070357,0.16319999999999998,25.0,39.0
2025-06-18T23:24:07.400372,0.16319999999999998,25.0,39.0
2025-06-18T23:24:37.724621,0.16319999999999998,25.0,39.0
2025-06-18T23:25:10.313081,0.16319999999999998,24.9,39.0
2025-06-18T23:25:40.636932,0.16319999999999998,25.0,40.0
2025-06-18T23:26:10.971245,0.16319999999999998,25.0,39.0
2025-06-18T23:26:41.305843,0.16319999999999998,25.0,39.0
2025-06-18T23:27:18.406827,0.16319999999999998,25.0,40.0
2025-06-18T23:27:48.726661,0.16319999999999998,25.0,40.0
2025-06-18T23:28:19.052159,0.16319999999999998,25.0,39.0
2025-06-18T23:28:53.902422,0.16319999999999998,25.0,40.0
2025-06-18T23:29:24.237615,0.16319999999999998,25.0,40.0
2025-06-18T23:29:54.560751,0.16319999999999998,25.0,39.0
2025-06-18T23:30:27.149180,0.16319999999999998,25.0,39.0
2025-06-18T23:30:57.471832,0.16319999999999998,24.9,40.0
2025-06-18T23:31:27.789795,0.16319999999999998,25.0,39.0
2025-06-18T23:31:58.117250,0.16319999999999998,24.9,39.0
2025-06-18T23:32:30.691212,0.16319999999999998,25.0,39.0
2025-06-18T23:33:01.010757,0.16319999999999998,25.0,41.0
2025-06-18T23:33:31.339338,0.16319999999999998,25.0,39.0
2025-06-18T23:34:01.667374,0.16319999999999998,25.0,39.0
2025-06-18T23:34:31.980797,0.16319999999999998,25.0,39.0
2025-06-18T23:35:02.312557,0.16319999999999998,25.0,40.0
2025-06-18T23:35:34.894406,0.16319999999999998,25.0,39.0
2025-06-18T23:36:05.226101,0.16319999999999998,25.0,41.0
2025-06-18T23:36:35.546964,0.16319999999999998,25.0,39.0
2025-06-18T23:37:08.127694,0.16319999999999998,25.0,39.0
2025-06-18T23:37:38.452678,0.16319999999999998,25.0,40.0
2025-06-18T23:38:08.782861,0.16319999999999998,25.0,39.0
2025-06-18T23:38:39.105922,0.16319999999999998,25.0,39.0
2025-06-18T23:39:09.430562,0.16319999999999998,25.0,39.0
2025-06-18T23:39:39.761324,0.16319999999999998,24.9,39.0
2025-06-18T23:40:10.082561,0.16319999999999998,25.0,39.0
2025-06-18T23:40:42.658085,0.16319999999999998,25.0,39.0
2025-06-18T23:41:12.987986,0.16319999999999998,25.0,41.0
2025-06-18T23:41:43.303172,0.16319999999999998,25.0,40.0
2025-06-18T23:42:13.618435,0.16319999999999998,24.9,39.0
2025-06-18T23:42:43.944311,0.16319999999999998,24.9,39.0
2025-06-18T23:43:14.272207,0.16319999999999998,24.9,39.0
2025-06-18T23:43:44.594818,0.16319999999999998,24.9,40.0
2025-06-18T23:44:14.915353,0.16319999999999998,25.0,39.0
2025-06-18T23:44:45.229570,0.16319999999999998,24.9,39.0
2025-06-18T23:45:15.558959,0.16319999999999998,25.0,39.0
2025-06-18T23:45:45.890519,0.16319999999999998,25.0,39.0
2025-06-18T23:46:16.213168,0.16319999999999998,24.9,39.0
2025-06-18T23:46:46.532256,0.16319999999999998,25.0,39.0
2025-06-18T23:47:16.850482,0.16319999999999998,24.9,40.0
2025-06-18T23:47:49.422466,0.16319999999999998,25.0,40.0
2025-06-18T23:48:19.748787,0.16319999999999998,25.0,41.0
2025-06-18T23:48:50.071452,0.16319999999999998,24.9,40.0
2025-06-18T23:49:20.404275,0.16319999999999998,25.0,39.0
2025-06-18T23:49:50.726345,0.16319999999999998,25.0,40.0
2025-06-18T23:50:21.047956,0.16319999999999998,24.9,40.0
2025-06-18T23:50:53.637907,0.16319999999999998,25.0,40.0
2025-06-18T23:51:23.967939,0.16319999999999998,24.9,41.0
2025-06-18T23:51:56.549103,0.16319999999999998,24.9,39.0
2025-06-18T23:52:26.865187,0.16319999999999998,25.0,41.0
2025-06-18T23:52:57.195006,0.16319999999999998,25.0,40.0
2025-06-18T23:53:27.529346,0.16319999999999998,24.9,40.0
2025-06-18T23:53:57.844626,0.16319999999999998,25.0,40.0
2025-06-18T23:54:28.167613,0.16319999999999998,24.9,40.0
2025-06-18T23:54:58.495897,0.16319999999999998,24.9,40.0
2025-06-18T23:55:28.833965,0.16319999999999998,24.9,40.0
2025-06-18T23:56:01.426795,0.16319999999999998,24.9,40.0
2025-06-18T23:56:31.763555,0.16319999999999998,24.9,41.0
2025-06-18T23:57:02.080076,0.16319999999999998,24.9,40.0
2025-06-18T23:57:32.409124,0.16319999999999998,24.9,40.0
2025-06-18T23:58:02.737635,0.16319999999999998,25.0,39.0
2025-06-18T23:58:33.068990,0.16319999999999998,25.0,39.0
2025-06-18T23:59:03.402067,0.16319999999999998,24.9,40.0
2025-06-18T23:59:33.732511,0.16319999999999998,24.9,39.0
2025-06-19T00:00:06.309744,0.16319999999999998,24.9,39.0
2025-06-19T00:00:36.637903,0.16319999999999998,25.0,41.0
2025-06-19T00:01:06.955972,0.16319999999999998,24.9,40.0
2025-06-19T00:01:37.270368,0.16319999999999998,24.9,39.0
2025-06-19T00:02:07.597658,0.16319999999999998,24.9,39.0
2025-06-19T00:02:37.911285,0.16319999999999998,24.9,39.0
2025-06-19T00:03:08.227392,0.16319999999999998,24.9,39.0
2025-06-19T00:03:38.546605,0.16319999999999998,24.9,40.0
2025-06-19T00:04:13.387022,0.16319999999999998,24.9,41.0
2025-06-19T00:04:43.714264,0.16319999999999998,24.9,41.0
2025-06-19T00:05:14.037270,0.16319999999999998,24.9,40.0
2025-06-19T00:05:46.637486,0.16319999999999998,24.9,40.0
2025-06-19T00:06:16.957935,0.16319999999999998,24.9,41.0
2025-06-19T00:06:47.289709,0.16319999999999998,24.9,40.0
2025-06-19T00:07:17.618012,0.16319999999999998,24.9,40.0
2025-06-19T00:07:50.207681,0.16319999999999998,24.9,40.0
2025-06-19T00:08:20.539084,0.16319999999999998,24.9,41.0
2025-06-19T00:08:50.872179,0.16319999999999998,24.9,40.0
2025-06-19T00:09:21.198011,0.16319999999999998,24.9,40.0
2025-06-19T00:09:53.784427,0.16319999999999998,24.9,39.0
2025-06-19T00:10:24.118629,0.16319999999999998,24.9,41.0
2025-06-19T00:10:54.442687,0.16319999999999998,24.9,39.0
2025-06-19T00:11:24.776763,0.16319999999999998,24.9,40.0
2025-06-19T00:11:55.186981,0.16319999999999998,24.9,39.0
2025-06-19T00:12:25.500583,0.16319999999999998,24.9,40.0
2025-06-19T00:12:55.823680,0.16319999999999998,25.0,40.0
2025-06-19T00:13:28.404677,0.16319999999999998,25.0,40.0
2025-06-19T00:13:58.725129,0.16319999999999998,25.0,41.0
2025-06-19T00:14:31.306007,0.16319999999999998,24.9,40.0
2025-06-19T00:15:03.892286,0.16319999999999998,24.9,40.0
2025-06-19T00:15:34.218487,0.16319999999999998,24.9,41.0
2025-06-19T00:16:04.551345,0.16319999999999998,24.9,40.0
2025-06-19T00:16:34.882346,0.16319999999999998,24.9,40.0
2025-06-19T00:17:05.202923,0.16319999999999998,24.9,40.0
2025-06-19T00:17:35.522433,0.16319999999999998,24.9,40.0
2025-06-19T00:18:05.844962,0.16319999999999998,24.9,40.0
2025-06-19T00:18:36.173428,0.0,24.9,40.0
2025-06-19T00:19:06.493079,0.16319999999999998,24.9,40.0
2025-06-19T00:19:36.819869,0.16319999999999998,24.9,40.0
2025-06-19T00:20:07.157180,0.16319999999999998,24.9,40.0
2025-06-19T00:20:37.489340,0.16319999999999998,24.9,40.0
2025-06-19T00:21:07.810239,0.16319999999999998,24.9,40.0
2025-06-19T00:21:38.136839,0.16319999999999998,24.9,40.0
2025-06-19T00:22:08.460181,0.16319999999999998,24.9,40.0
2025-06-19T00:22:38.783167,0.16319999999999998,24.9,39.0
2025-06-19T00:23:09.120517,0.16319999999999998,24.9,40.0
2025-06-19T00:23:41.715067,0.16319999999999998,25.0,39.0
2025-06-19T00:24:14.294347,0.16319999999999998,24.9,40.0
2025-06-19T00:24:44.623228,0.16319999999999998,24.9,41.0
2025-06-19T00:25:14.942267,0.16319999999999998,24.9,40.0
2025-06-19T00:25:45.256887,0.16319999999999998,24.9,40.0
2025-06-19T00:26:15.583789,0.16319999999999998,24.9,40.0
2025-06-19T00:26:45.902681,0.16319999999999998,24.9,40.0
2025-06-19T00:27:16.231986,0.16319999999999998,24.9,40.0
2025-06-19T00:27:46.564199,0.16319999999999998,24.9,40.0
2025-06-19T00:28:19.138012,0.16319999999999998,24.9,40.0
2025-06-19T00:28:51.731499,0.16319999999999998,24.9,40.0
2025-06-19T00:29:22.064816,0.16319999999999998,24.9,41.0
2025-06-19T00:29:52.392102,0.16319999999999998,24.9,40.0
2025-06-19T00:30:24.968700,0.16319999999999998,24.9,40.0
2025-06-19T00:30:55.287842,0.16319999999999998,24.9,41.0
2025-06-19T00:31:25.606743,0.16319999999999998,24.9,40.0
2025-06-19T00:31:55.926020,0.16319999999999998,24.8,40.0
2025-06-19T00:32:26.253149,0.16319999999999998,24.8,40.0
2025-06-19T00:32:56.566860,0.16319999999999998,24.9,40.0
2025-06-19T00:33:26.892516,0.16319999999999998,24.8,40.0
2025-06-19T00:33:57.216685,0.16319999999999998,24.9,40.0
2025-06-19T00:34:27.554027,0.16319999999999998,24.8,40.0
2025-06-19T00:34:57.880573,0.16319999999999998,24.9,40.0
2025-06-19T00:35:28.206165,0.16319999999999998,24.8,40.0
2025-06-19T00:35:58.521159,0.16319999999999998,24.8,40.0
2025-06-19T00:36:28.850627,0.16319999999999998,24.8,40.0
